user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,user_segment,recommended_action
100130,49,Male,USA,Android,1.0,9,7.71,81.14,15,6,7,13,2,0,6,Basic,6,3,5,,0.72,49.15,1141,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100131,56,Male,India,iOS,2.1,6,59.19,57.55,8,7,6,24,0,1,3,Basic,1,2,2,4.0,0.39,66.21,1015,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100132,49,Male,India,Android,2.1,10,8.99,23.37,14,9,7,10,0,0,41,Free,7,3,5,4.0,0.92,60.62,1064,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100133,21,Male,India,iOS,1.0,7,24.49,52.19,10,9,1,10,1,0,27,Premium,7,6,0,4.0,0.77,76.28,257,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100134,47,Female,USA,iOS,1.1,6,6.21,36.34,13,4,4,3,0,0,41,Basic,7,3,1,4.0,0.5,50.23,657,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100135,54,Female,India,Android,2.0,9,4.81,28.63,12,2,3,14,0,2,22,Free,12,2,1,,0.77,72.39,48,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100136,40,Male,India,Android,1.1,4,4.35,32.47,12,3,3,24,1,0,42,Free,6,5,2,4.0,0.52,86.46,1098,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100137,56,Male,Singapore,Android,1.1,16,11.18,5.87,10,9,2,3,0,0,25,Free,6,2,2,5.0,0.07,63.59,589,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100138,32,Male,Canada,Android,1.1,8,6.19,41.3,16,3,4,6,0,0,9,Basic,7,3,2,3.0,0.51,74.3,511,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100139,46,Female,India,iOS,1.1,8,35.16,54.47,13,5,3,5,0,0,24,Free,6,1,2,,0.71,41.36,18,Referral,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100140,53,Female,Canada,iOS,1.2,4,3.94,61.13,8,5,4,21,1,0,41,Free,5,1,6,5.0,0.66,60.1,497,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100141,30,Male,India,Android,2.0,7,5.64,26.42,10,10,5,14,0,1,41,Free,11,3,2,5.0,0.5,55.49,41,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100142,49,Female,Australia,iOS,1.1,9,10.21,72.93,10,6,2,5,0,1,15,Free,5,0,1,4.0,0.42,47.37,1031,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100143,24,Male,Canada,Android,1.2,4,1.8,68.85,14,3,5,18,2,0,3,Free,3,2,0,5.0,0.26,75.16,65,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100144,39,Female,USA,Android,2.0,10,7.12,62.57,11,5,4,16,1,0,36,Free,7,3,2,4.0,0.41,42.69,716,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100145,45,Male,UK,Android,2.1,4,17.15,33.22,6,8,6,8,0,0,40,Basic,3,2,1,3.0,0.32,55.33,480,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100146,19,Male,Germany,Android,1.1,13,2.46,35.91,14,1,3,4,0,0,21,Free,2,1,1,4.0,0.19,42.31,128,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100147,59,Male,USA,Android,1.0,13,17.14,76.03,17,1,4,9,0,0,27,Free,5,4,5,5.0,0.02,69.34,891,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100148,23,Male,India,iOS,2.0,5,21.82,61.58,19,4,3,15,0,0,17,Premium,9,2,4,4.0,0.78,53.98,1036,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100149,45,Male,USA,Android,1.0,5,13.21,5.0,12,8,4,10,1,0,3,Free,2,1,2,4.0,0.44,76.94,122,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100150,45,Female,India,iOS,2.0,7,19.76,32.85,13,4,2,12,0,0,38,Free,3,3,2,2.0,0.73,65.33,872,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100151,37,Male,USA,Web,2.0,7,17.85,32.66,8,5,4,7,1,0,14,Free,4,3,5,4.0,0.84,45.54,204,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100152,47,Male,India,iOS,1.0,6,8.26,5.0,7,0,4,14,0,0,31,Free,7,1,5,4.0,0.57,42.2,536,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100153,28,Female,UK,iOS,2.0,9,0.97,39.66,12,1,4,10,0,0,28,Free,6,2,2,1.0,0.36,51.84,895,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100154,45,Male,India,iOS,2.1,7,2.6,63.53,9,5,5,23,1,0,4,Free,4,2,2,4.0,0.74,52.39,151,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100155,42,Male,USA,Android,1.1,10,8.6,18.49,13,7,5,18,2,0,12,Free,12,3,1,5.0,0.63,76.77,307,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100156,56,Female,Germany,iOS,2.0,9,30.7,44.46,17,2,2,16,1,0,8,Basic,6,3,2,5.0,0.89,54.43,34,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100157,50,Male,USA,Web,1.2,13,2.16,12.06,16,8,4,5,2,0,16,Free,5,2,2,3.0,0.15,52.06,760,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100158,18,Female,Singapore,iOS,2.0,11,9.41,43.43,9,9,8,9,1,0,37,Basic,4,2,3,3.0,0.28,58.55,739,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100159,44,Female,India,iOS,1.2,8,14.38,5.0,11,5,6,18,3,0,21,Basic,5,2,1,4.0,0.23,72.71,1178,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100160,30,Female,Australia,Android,2.0,8,17.54,41.23,19,5,5,14,1,0,31,Premium,4,3,4,5.0,0.91,67.8,426,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100161,58,Male,India,iOS,2.0,9,16.82,51.09,11,8,4,16,0,0,3,Basic,3,1,1,4.0,0.93,72.77,535,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100162,20,Female,Canada,iOS,2.1,5,5.84,44.11,11,5,3,18,0,0,15,Basic,7,1,1,,0.16,84.9,375,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100163,56,Female,USA,Android,1.1,9,10.71,33.07,13,7,0,19,0,0,7,Premium,7,3,2,,0.38,67.8,1012,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100164,23,Male,USA,iOS,2.1,6,9.76,12.39,13,2,5,4,1,0,5,Free,6,3,2,3.0,0.87,74.49,689,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100165,25,Female,USA,Android,2.1,6,8.65,79.79,12,6,7,23,0,1,16,Free,6,2,3,3.0,0.36,52.68,1184,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100166,44,Female,India,Web,1.1,9,12.38,39.76,7,4,3,5,0,0,39,Free,3,6,1,5.0,0.43,83.47,686,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100167,26,Female,India,Android,1.1,9,17.03,19.84,6,4,4,11,1,1,12,Basic,8,4,2,4.0,0.51,72.01,1195,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100168,54,Male,UK,Android,2.1,6,29.47,27.98,14,3,5,22,0,0,14,Premium,8,5,1,,0.3,64.83,443,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100169,50,Male,India,iOS,1.1,9,5.95,31.05,10,6,5,6,0,0,29,Premium,3,1,5,5.0,0.73,72.97,310,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100170,59,Male,UK,Android,1.0,11,10.05,23.03,6,3,3,9,0,0,23,Free,9,9,2,4.0,0.41,65.19,157,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100171,41,Male,India,Android,1.0,5,6.57,65.74,7,4,1,16,0,0,43,Free,4,8,1,4.0,0.0,51.75,932,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100172,32,Male,India,Android,1.1,10,0.78,63.34,15,3,3,14,1,1,1,Free,8,2,2,2.0,0.61,53.7,566,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100173,49,Female,Canada,iOS,1.2,3,15.67,5.21,15,5,3,12,2,0,1,Free,5,1,2,4.0,0.21,71.41,1137,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100174,49,Female,India,Android,1.0,8,20.54,53.33,9,2,2,24,1,0,43,Free,10,4,3,5.0,0.14,92.83,1054,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100175,41,Female,UK,Android,1.0,15,5.12,22.05,10,7,5,19,0,0,37,Premium,5,1,3,4.0,0.02,43.3,715,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100176,58,Male,USA,Android,1.1,5,6.76,46.85,17,6,4,4,0,0,42,Free,6,2,4,4.0,0.76,49.24,1038,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100177,29,Female,India,Web,1.1,6,13.91,38.21,11,3,3,18,0,0,17,Basic,6,1,2,1.0,0.39,58.75,976,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100178,56,Female,USA,iOS,2.0,15,21.14,47.58,10,7,3,22,0,0,36,Premium,12,3,1,4.0,0.49,23.17,624,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100179,19,Female,India,iOS,1.0,7,1.47,56.58,13,6,5,10,0,0,4,Free,9,0,2,3.0,0.41,56.8,19,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100180,20,Female,India,iOS,1.0,12,6.89,62.18,15,7,5,16,0,0,35,Free,5,1,0,4.0,0.87,83.15,129,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100181,54,Male,India,Android,1.0,5,8.94,66.81,10,6,2,18,0,0,33,Basic,4,5,4,4.0,0.78,49.09,1044,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100182,34,Female,USA,iOS,1.1,10,22.7,46.55,8,5,7,4,1,0,19,Free,7,3,4,3.0,0.37,84.43,460,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100183,19,Male,Singapore,Android,1.2,8,29.1,21.08,15,4,6,3,0,0,10,Free,10,3,0,3.0,0.97,55.92,1066,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100184,19,Female,Canada,Android,2.0,11,12.7,51.05,16,8,8,8,1,0,34,Free,13,3,1,3.0,0.07,56.47,1039,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100185,45,Female,India,Android,2.1,10,4.67,29.54,14,8,2,18,0,0,13,Basic,1,5,0,5.0,0.99,70.87,336,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100186,40,Male,India,iOS,1.0,8,10.3,58.88,12,2,2,4,0,0,21,Basic,6,7,2,4.0,0.29,56.43,846,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100187,54,Female,UK,iOS,2.1,6,14.44,15.0,15,10,2,12,2,0,3,Free,6,4,2,5.0,0.01,60.13,856,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100188,49,Male,India,Android,1.2,4,7.97,37.02,7,4,2,18,0,0,44,Free,6,5,0,4.0,0.04,78.56,227,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100189,50,Female,USA,iOS,2.1,3,12.96,58.12,22,5,4,21,1,1,23,Free,8,4,1,,0.9,66.2,998,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100190,18,Female,Singapore,Android,1.1,5,8.66,35.89,14,3,2,7,1,0,28,Basic,7,2,4,4.0,0.59,79.84,124,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100191,36,Female,India,iOS,2.1,3,2.85,41.53,9,3,3,15,2,0,31,Free,5,2,2,,0.54,29.89,149,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100192,19,Male,Germany,Web,1.1,5,18.32,34.52,16,4,4,12,0,0,40,Free,4,2,3,4.0,0.85,44.09,920,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100193,43,Male,India,iOS,2.1,6,26.64,63.85,12,5,2,10,0,0,41,Free,8,3,2,3.0,0.12,69.65,134,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100194,49,Other,India,iOS,1.1,11,9.14,53.16,10,11,6,15,0,0,0,Premium,12,3,2,4.0,0.56,60.47,52,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100195,23,Male,India,iOS,1.0,10,11.35,36.27,8,5,5,24,1,0,37,Free,2,1,0,2.0,0.87,63.68,43,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100196,49,Female,USA,Android,1.0,8,6.83,55.94,16,8,11,14,0,0,4,Free,7,1,4,4.0,0.57,77.59,808,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100197,21,Female,Australia,Android,1.1,10,9.23,38.73,10,3,5,6,1,0,32,Basic,4,4,3,5.0,0.88,69.08,954,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100198,28,Female,India,Android,2.1,9,9.05,35.89,13,4,3,16,0,0,3,Free,3,5,1,4.0,0.26,51.38,109,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100199,34,Female,India,Android,1.0,4,19.86,43.86,17,2,2,16,0,0,13,Free,7,4,3,4.0,0.49,40.64,254,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100200,55,Male,USA,Web,1.2,14,5.33,77.06,8,7,4,3,0,1,16,Premium,9,4,4,4.0,0.14,35.11,1131,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100201,41,Male,India,Android,2.1,8,24.48,49.45,8,5,0,11,1,0,5,Free,4,5,0,4.0,0.33,72.33,1080,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100202,22,Female,India,iOS,1.1,7,30.38,24.89,17,3,2,22,0,0,34,Basic,6,2,1,2.0,0.99,63.7,312,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100203,51,Female,India,iOS,1.2,8,19.65,24.29,13,5,5,14,0,0,5,Premium,7,2,4,4.0,0.44,47.86,912,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100204,23,Female,India,iOS,1.1,9,8.59,66.46,10,7,3,13,0,0,32,Free,13,2,1,4.0,0.95,59.64,464,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100205,39,Male,USA,Android,1.1,11,11.4,9.29,9,3,8,15,0,0,19,Free,4,3,1,3.0,0.05,53.58,597,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100206,28,Other,India,Web,2.0,6,17.01,70.05,13,4,1,10,0,0,44,Free,5,1,2,5.0,0.91,65.29,1190,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100207,33,Female,UK,Android,2.0,4,13.28,5.0,12,2,4,18,2,0,12,Free,11,7,2,4.0,0.86,52.33,149,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100208,50,Female,India,Android,2.1,8,6.42,77.67,6,2,6,4,0,1,25,Free,8,1,1,4.0,0.11,81.16,607,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100209,26,Female,India,Android,2.1,10,4.03,47.45,5,1,5,3,0,0,29,Free,2,4,1,,0.15,48.16,796,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100210,23,Female,India,Android,1.0,9,18.41,33.51,16,1,3,7,2,1,43,Free,4,2,1,2.0,0.63,64.72,747,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100211,33,Female,USA,iOS,2.0,8,13.2,66.79,16,10,3,10,0,0,11,Premium,4,4,3,5.0,0.76,77.99,850,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100212,46,Female,Germany,Android,1.0,9,9.38,28.43,14,5,4,15,0,1,36,Free,6,3,2,4.0,0.53,61.54,166,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100213,20,Male,UK,Android,2.1,6,2.93,44.87,18,8,9,10,0,0,5,Free,6,3,1,2.0,0.0,76.02,1060,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100214,37,Female,India,Android,1.2,9,8.93,44.79,13,3,3,22,0,0,37,Free,10,4,2,4.0,0.32,41.62,634,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100215,53,Male,UK,iOS,1.2,10,10.33,31.92,16,6,2,7,3,0,37,Free,11,5,5,3.0,0.05,73.1,886,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100216,36,Female,India,Android,2.1,10,39.86,22.86,13,5,5,16,0,0,42,Basic,3,1,0,4.0,0.13,100.0,39,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100217,43,Male,India,Android,1.1,11,12.69,23.81,11,10,6,12,2,0,22,Basic,2,3,1,4.0,0.21,26.4,813,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100218,20,Male,USA,Android,2.0,8,9.63,43.82,9,8,2,24,1,0,30,Free,4,2,4,4.0,0.93,74.81,691,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100219,36,Female,UK,iOS,2.0,9,16.11,52.6,10,5,4,13,1,0,37,Free,5,1,2,5.0,0.82,86.01,1164,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100220,37,Male,USA,Android,1.1,8,8.25,28.45,8,10,2,8,0,0,34,Basic,5,3,1,1.0,0.93,43.15,526,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100221,49,Female,USA,Android,1.1,4,5.46,63.14,17,5,6,9,1,0,29,Free,7,7,1,4.0,0.99,68.05,244,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100222,24,Female,UK,Android,1.0,8,4.54,39.88,19,5,6,18,0,0,15,Free,3,4,1,5.0,0.23,57.86,124,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100223,58,Male,Singapore,Android,1.1,10,8.81,45.35,10,4,5,11,0,0,10,Free,4,3,3,3.0,0.01,76.14,907,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100224,50,Female,Germany,Android,2.0,6,4.89,34.47,9,6,5,10,0,0,29,Basic,4,2,2,,0.06,75.26,177,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100225,57,Female,USA,iOS,1.0,12,17.07,22.74,16,7,4,9,0,0,5,Premium,12,4,3,3.0,0.19,33.01,106,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
100226,56,Male,Canada,Android,1.1,7,14.31,5.0,18,6,4,13,0,0,25,Basic,4,4,0,4.0,0.66,77.71,100,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100227,35,Male,India,Android,2.1,11,6.26,70.23,16,3,7,23,1,0,5,Free,5,5,1,4.0,0.34,63.16,29,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
100228,57,Male,Singapore,Android,1.2,14,22.59,63.25,12,3,4,12,1,0,39,Free,8,3,1,4.0,0.38,82.53,442,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100229,18,Male,India,Android,1.1,10,25.32,65.73,10,10,4,10,0,0,32,Premium,8,9,1,4.0,0.82,57.67,522,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
100230,28,Female,India,iOS,1.1,6,15.65,5.0,13,5,6,9,1,0,10,Basic,5,1,1,5.0,0.41,77.35,585,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100231,45,Female,India,Android,1.1,9,1.2,24.39,5,3,9,4,1,0,23,Free,4,2,1,3.0,0.25,38.43,921,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
100232,42,Male,India,Android,1.0,7,18.58,77.93,8,7,3,20,1,0,14,Free,6,3,0,4.0,0.75,86.83,505,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
