user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source
100199,34,Female,India,Android,1,4,19.86,43.86,17,2,2,16,0,0,13,Free,7,4,3,4,0.49,40.64,254,Email Campaign
100200,55,Male,USA,Web,1.2,14,5.33,77.06,8,7,4,3,0,1,16,Premium,9,4,4,4,0.14,35.11,1131,Facebook Ads
100201,41,Male,India,Android,2.1,8,24.48,49.45,8,5,0,11,1,0,5,Free,4,5,0,4,0.33,72.33,1080,Organic
100202,22,Female,India,iOS,1.1,7,30.38,24.89,17,3,2,22,0,0,34,Basic,6,2,1,2,0.99,63.7,312,Organic
100203,51,Female,India,iOS,1.2,8,19.65,24.29,13,5,5,14,0,0,5,Premium,7,2,4,4,0.44,47.86,912,Google Ads
100204,23,Female,India,iOS,1.1,9,8.59,66.46,10,7,3,13,0,0,32,Free,13,2,1,4,0.95,59.64,464,Referral
100205,39,Male,USA,Android,1.1,11,11.4,9.29,9,3,8,15,0,0,19,Free,4,3,1,3,0.05,53.58,597,Referral
100206,28,Other,India,Web,2,6,17.01,70.05,13,4,1,10,0,0,44,Free,5,1,2,5,0.91,65.29,1190,Facebook Ads
100207,33,Female,UK,Android,2,4,13.28,5,12,2,4,18,2,0,12,Free,11,7,2,4,0.86,52.33,149,Facebook Ads
100208,50,Female,India,Android,2.1,8,6.42,77.67,6,2,6,4,0,1,25,Free,8,1,1,4,0.11,81.16,607,Organic
100209,26,Female,India,Android,2.1,10,4.03,47.45,5,1,5,3,0,0,29,Free,2,4,1,,0.15,48.16,796,Facebook Ads
100210,23,Female,India,Android,1,9,18.41,33.51,16,1,3,7,2,1,43,Free,4,2,1,2,0.63,64.72,747,Organic
100211,33,Female,USA,iOS,2,8,13.2,66.79,16,10,3,10,0,0,11,Premium,4,4,3,5,0.76,77.99,850,Email Campaign
100212,46,Female,Germany,Android,1,9,9.38,28.43,14,5,4,15,0,1,36,Free,6,3,2,4,0.53,61.54,166,Referral
100213,20,Male,UK,Android,2.1,6,2.93,44.87,18,8,9,10,0,0,5,Free,6,3,1,2,0,76.02,1060,Facebook Ads
100214,37,Female,India,Android,1.2,9,8.93,44.79,13,3,3,22,0,0,37,Free,10,4,2,4,0.32,41.62,634,Google Ads
100215,53,Male,UK,iOS,1.2,10,10.33,31.92,16,6,2,7,3,0,37,Free,11,5,5,3,0.05,73.1,886,Organic
100216,36,Female,India,Android,2.1,10,39.86,22.86,13,5,5,16,0,0,42,Basic,3,1,0,4,0.13,100,39,Organic
100217,43,Male,India,Android,1.1,11,12.69,23.81,11,10,6,12,2,0,22,Basic,2,3,1,4,0.21,26.4,813,Referral
100218,20,Male,USA,Android,2,8,9.63,43.82,9,8,2,24,1,0,30,Free,4,2,4,4,0.93,74.81,691,Google Ads
100219,36,Female,UK,iOS,2,9,16.11,52.6,10,5,4,13,1,0,37,Free,5,1,2,5,0.82,86.01,1164,Organic
100220,37,Male,USA,Android,1.1,8,8.25,28.45,8,10,2,8,0,0,34,Basic,5,3,1,1,0.93,43.15,526,Organic
100221,49,Female,USA,Android,1.1,4,5.46,63.14,17,5,6,9,1,0,29,Free,7,7,1,4,0.99,68.05,244,Organic
100222,24,Female,UK,Android,1,8,4.54,39.88,19,5,6,18,0,0,15,Free,3,4,1,5,0.23,57.86,124,Facebook Ads
100223,58,Male,Singapore,Android,1.1,10,8.81,45.35,10,4,5,11,0,0,10,Free,4,3,3,3,0.01,76.14,907,Organic
100224,50,Female,Germany,Android,2,6,4.89,34.47,9,6,5,10,0,0,29,Basic,4,2,2,,0.06,75.26,177,Organic
100225,57,Female,USA,iOS,1,12,17.07,22.74,16,7,4,9,0,0,5,Premium,12,4,3,3,0.19,33.01,106,Email Campaign
100226,56,Male,Canada,Android,1.1,7,14.31,5,18,6,4,13,0,0,25,Basic,4,4,0,4,0.66,77.71,100,Referral
100227,35,Male,India,Android,2.1,11,6.26,70.23,16,3,7,23,1,0,5,Free,5,5,1,4,0.34,63.16,29,Facebook Ads
100228,57,Male,Singapore,Android,1.2,14,22.59,63.25,12,3,4,12,1,0,39,Free,8,3,1,4,0.38,82.53,442,Facebook Ads
100229,18,Male,India,Android,1.1,10,25.32,65.73,10,10,4,10,0,0,32,Premium,8,9,1,4,0.82,57.67,522,Google Ads
100230,28,Female,India,iOS,1.1,6,15.65,5,13,5,6,9,1,0,10,Basic,5,1,1,5,0.41,77.35,585,Email Campaign
100231,45,Female,India,Android,1.1,9,1.2,24.39,5,3,9,4,1,0,23,Free,4,2,1,3,0.25,38.43,921,Referral
100232,42,Male,India,Android,1,7,18.58,77.93,8,7,3,20,1,0,14,Free,6,3,0,4,0.75,86.83,505,Organic
100233,40,Male,India,Android,1.2,11,11.8,63.7,5,10,3,17,0,0,10,Free,2,4,4,,0.48,68.19,248,Referral
100234,48,Male,USA,iOS,1.1,12,28.49,18.23,12,5,7,16,1,0,17,Basic,8,1,2,2,0.36,71.51,576,Organic
100235,47,Female,Germany,Web,1.1,6,24.22,43.13,12,4,5,14,1,1,9,Free,5,5,2,5,0.46,64.95,832,Email Campaign
100236,59,Male,India,Android,1.1,6,23.51,47.31,13,5,3,11,0,0,10,Free,5,5,4,5,0.31,70.32,1047,Referral
100237,52,Female,Australia,Android,1.1,6,5.46,43.72,10,4,3,5,0,0,21,Free,6,4,1,4,0.71,55.88,137,Referral
100238,24,Female,India,Web,2,10,11.58,23.31,17,11,4,6,1,0,39,Premium,9,3,4,4,0.52,64.88,1114,Referral
100239,33,Male,USA,iOS,2,6,7.9,39.09,13,5,2,16,0,0,17,Premium,5,3,1,4,0.93,44.75,792,Google Ads
100240,43,Female,UK,Android,1.2,8,4.27,39.94,12,8,4,18,1,0,44,Free,7,3,2,3,0.45,97.66,432,Facebook Ads
100241,19,Male,USA,Android,1.1,6,7.12,27.97,9,6,4,22,0,0,11,Premium,8,3,1,3,0.34,46.38,648,Google Ads
100242,18,Male,India,iOS,1,9,19.26,53.08,13,3,3,19,0,0,3,Basic,4,4,3,3,0.03,65.79,1074,Organic
100243,29,Male,USA,iOS,2,8,2.67,60.77,17,6,8,20,0,0,5,Free,5,2,2,5,0.67,58.41,388,Referral
100244,22,Male,India,iOS,1,4,15.64,71.37,12,4,2,23,1,0,0,Basic,3,1,2,3,0.6,66.78,507,Facebook Ads
100245,54,Female,India,iOS,2,7,5.58,65.22,12,7,5,18,0,0,28,Free,6,4,1,4,0.16,56.12,940,Organic
100246,49,Female,India,Android,2,12,9.46,46.58,8,2,5,17,0,0,24,Free,7,3,2,,0.18,79.88,679,Organic
100247,26,Other,India,Android,2.1,5,11.61,30.25,14,2,5,17,0,1,2,Free,5,1,2,2,0.6,34,1109,Organic
100248,58,Female,UK,Android,1,7,18.65,54.79,16,6,9,12,0,1,44,Basic,7,4,1,3,0.21,88.4,1010,Organic
100249,52,Male,India,Android,1,11,16.43,13.92,10,4,2,20,0,1,43,Premium,8,5,0,4,0.51,70.23,116,Referral
100250,36,Male,USA,iOS,2,11,31.29,25.97,14,5,3,12,1,0,15,Free,6,1,3,2,0.7,58.27,258,Google Ads
100251,33,Female,USA,Web,1.2,6,6.61,68.16,10,9,4,4,0,0,3,Free,11,6,1,1,0.95,89,1024,Organic
100252,20,Male,India,Android,2,9,24.75,58.79,13,0,3,23,0,0,6,Premium,11,3,2,2,0.95,66.83,637,Organic
100253,37,Male,India,Android,1.2,9,30.56,47.28,7,6,1,3,1,1,2,Free,6,5,2,,0.01,86.09,1027,Organic
100254,41,Male,India,Android,2.1,10,8.41,90.56,14,3,2,24,1,0,9,Premium,3,1,3,3,0.02,66.83,770,Email Campaign
100255,50,Male,India,Web,1.1,10,13.81,59.92,9,2,3,19,3,0,24,Basic,6,3,0,,0.22,52.21,481,Google Ads
100256,41,Male,India,Android,2.1,18,10.79,53.3,24,5,1,11,2,0,23,Free,5,0,4,3,0.09,85.79,132,Google Ads
100257,28,Male,USA,iOS,1.2,6,1.56,31.43,9,9,3,9,0,0,44,Free,9,1,0,4,0.56,71.76,109,Referral
100258,25,Male,USA,Web,2,11,9.22,16.01,15,6,2,11,2,0,36,Free,5,2,2,,0.64,59.85,953,Organic
100259,53,Male,India,Web,1,8,3.95,5,10,8,5,12,0,0,1,Free,6,3,1,4,0.13,83.62,1161,Referral
100260,55,Female,UK,Android,1.1,3,21.24,41.75,16,4,6,22,2,1,17,Free,7,2,2,4,0.06,86.15,303,Google Ads
100261,57,Female,Australia,Android,2,5,11.55,33.19,19,2,4,10,1,0,10,Free,5,3,1,,0.51,61.01,599,Facebook Ads
100262,37,Female,India,Android,1.1,11,4.04,49.86,19,2,4,18,1,0,44,Basic,4,5,5,3,0.49,76.85,806,Organic
100263,52,Male,India,Android,1.1,8,14.99,71.79,9,5,4,5,2,0,10,Premium,6,6,2,4,0.44,82.21,535,Referral
100264,42,Female,India,Android,1.2,10,20.83,83.03,13,4,3,20,1,1,43,Free,7,2,4,4,0.22,56.38,677,Email Campaign
100265,52,Male,India,Android,2.1,8,9.53,60.6,13,8,6,22,0,0,13,Free,4,3,4,5,0.44,54.48,204,Referral
100266,42,Female,USA,Web,1.1,7,35.61,59.69,10,5,6,12,0,0,3,Free,1,3,1,4,0.95,76.13,852,Organic
100267,46,Female,India,Android,2.1,9,22.26,16.85,13,6,7,8,0,0,4,Basic,12,4,2,4,0.37,59.61,820,Google Ads
100268,35,Male,Germany,Android,1,7,17.33,25.1,12,7,3,12,1,0,26,Free,7,3,2,5,0.91,56.76,934,Google Ads
100269,35,Male,India,iOS,1.2,12,20.77,15.83,12,8,5,3,2,1,22,Basic,8,2,2,3,0.11,62.23,634,Organic
100270,19,Female,UK,Android,2,4,12.72,56.09,5,9,6,15,0,0,14,Free,7,4,1,5,0.29,45.38,425,Organic
100271,52,Male,UK,Android,2.1,16,2.38,52.45,16,7,2,15,0,0,14,Free,5,4,0,4,0.15,54.22,1097,Referral
100272,33,Male,USA,iOS,1.1,7,16.71,28.13,14,0,6,15,0,0,28,Free,5,2,2,1,0.81,65.35,556,Facebook Ads
100273,58,Male,USA,iOS,1.2,4,22.81,62.16,20,3,4,10,0,1,18,Free,4,2,1,4,0.29,96.94,1082,Organic
100274,53,Male,India,iOS,1,12,11.33,31.48,12,4,8,10,0,0,34,Basic,8,2,4,5,0.06,38.45,1198,Organic
100275,50,Male,India,iOS,1.2,13,13.4,64.1,13,5,6,13,0,1,32,Premium,8,6,2,3,0.96,68.58,701,Referral
100276,21,Male,Germany,Android,2,5,14.82,9.59,11,7,1,4,0,0,22,Free,3,2,2,4,0.25,67.38,399,Organic
100277,50,Female,India,iOS,2,7,6.74,71.36,6,8,1,5,0,0,1,Basic,2,2,1,3,0.46,65.01,583,Referral
100278,31,Male,USA,Android,2,8,25.47,13.51,12,5,6,14,0,1,18,Premium,9,7,0,,0.6,60.37,452,Email Campaign
100279,38,Female,Australia,iOS,2.1,7,5.56,39.33,15,5,4,5,1,1,6,Basic,5,1,1,3,1,79.24,1026,Google Ads
100280,37,Female,India,Android,1.1,6,13.96,54.05,15,3,4,20,0,0,27,Basic,11,4,2,5,0.39,49.64,383,Organic
100281,25,Male,India,iOS,1.1,8,31.3,42.31,11,4,3,7,1,0,36,Free,8,2,0,4,0.27,45.08,217,Organic
100282,24,Other,India,Android,2,8,11.44,73.91,12,9,3,13,0,0,20,Free,8,0,1,,0.6,88.96,7,Organic
100283,20,Female,India,Android,2,8,44.46,55.68,13,5,4,12,0,0,14,Basic,6,3,1,4,0.96,62.28,64,Google Ads
100284,34,Male,India,iOS,1.1,9,21.01,16.45,8,5,5,23,1,0,32,Free,9,5,3,4,0.66,47.95,654,Facebook Ads
100285,50,Female,India,iOS,2.1,6,11.14,68.9,9,2,9,15,0,0,27,Basic,9,2,3,4,0.31,64.27,371,Organic
100286,29,Female,India,Android,2,4,19.33,5,17,8,6,24,0,0,23,Premium,5,7,3,2,0.25,59.67,324,Organic
100287,39,Female,India,iOS,1.1,5,22.41,48.37,10,3,4,10,0,0,28,Basic,3,4,1,3,0.4,79.97,98,Organic
100288,39,Female,USA,iOS,2,5,15.71,72.64,10,11,7,12,0,1,9,Free,5,1,1,4,0.98,59.11,1071,Facebook Ads
100289,47,Female,India,Android,1.1,12,13.55,60.14,6,4,4,14,0,0,4,Basic,7,5,2,3,0.75,85.28,1024,Referral
100290,55,Male,India,Android,1.2,5,6.79,41.87,21,7,4,21,0,0,29,Free,8,1,1,4,0.57,62.95,150,Google Ads
100291,55,Other,Australia,Web,2.1,4,17.55,70.87,17,5,3,22,0,0,10,Free,4,3,2,4,0.34,69.36,876,Google Ads
100292,25,Male,India,Android,1,8,6.03,42.28,12,7,4,5,0,0,35,Free,3,0,2,5,0.49,43.85,14,Facebook Ads
100293,44,Male,Australia,Android,2,8,10.57,47.31,14,2,3,14,0,0,6,Free,3,4,2,4,0.16,56.84,233,Google Ads
100294,44,Other,India,iOS,1.1,7,1.49,15.51,15,3,1,17,0,1,21,Basic,5,6,2,,0.35,48.02,382,Google Ads
100295,51,Male,UK,Android,2,8,26.07,23.1,9,4,3,19,0,0,15,Premium,9,2,4,4,0.48,79.29,519,Referral
100296,38,Female,Australia,Android,1,11,17.96,46.44,18,9,4,11,0,0,16,Free,3,6,2,,0.6,91.46,991,Referral
100297,47,Male,UK,iOS,1.1,8,18.28,13.66,15,7,5,22,0,0,6,Free,6,3,3,4,0.07,54.49,66,Organic
100298,50,Female,Australia,Android,1,2,9.02,60.5,15,1,2,19,0,0,29,Basic,8,3,3,4,0.32,34.21,475,Referral
100299,45,Male,India,Android,2,8,6.15,48.86,6,4,3,16,1,0,19,Premium,9,2,4,4,0.25,69.87,610,Google Ads
100300,50,Female,India,iOS,2,5,19.55,38.58,11,4,4,14,0,1,1,Basic,6,7,1,,0.75,50.08,864,Organic
100301,22,Male,India,Android,2,8,16.42,57.22,19,4,5,19,0,0,32,Free,5,2,1,4,0.75,83.09,332,Referral
100302,36,Male,UK,iOS,1.1,5,30.42,33.45,12,4,4,23,1,0,19,Free,5,4,2,4,0.74,66.28,1166,Organic
100303,21,Female,Singapore,iOS,2,8,7.79,39.64,10,7,3,22,1,0,12,Free,3,6,3,2,0.61,66.41,682,Facebook Ads
100304,52,Male,India,Android,1.1,9,10.43,20.58,6,5,4,16,1,0,33,Premium,8,3,2,3,0.29,65.06,432,Facebook Ads
100305,34,Male,Germany,Android,2.1,6,14.46,44.8,15,6,3,10,0,0,17,Free,3,1,0,4,0.38,66.98,736,Organic
100306,45,Male,Germany,iOS,1.2,6,5.3,18.92,8,5,5,12,1,0,39,Free,5,3,0,,0.78,37.91,588,Facebook Ads
100307,47,Male,Australia,Android,1.2,6,13.04,37.33,15,6,4,11,0,0,11,Free,4,3,0,,0.21,71.36,397,Organic
100308,46,Female,USA,Web,2,8,13,15.56,6,4,5,21,1,0,27,Premium,3,2,0,4,0.07,62.63,1044,Referral
100309,23,Male,India,Android,1,9,18.04,36.53,9,5,2,15,0,1,17,Basic,12,3,2,4,0.86,62.87,796,Email Campaign
100310,52,Male,India,Android,1.2,9,26.88,52.5,10,3,1,19,0,0,18,Free,3,4,3,2,1,62.43,1049,Referral
100311,58,Male,USA,Android,1,6,3.98,48.31,11,2,4,12,0,0,18,Free,5,4,2,4,0.83,73.22,839,Email Campaign
100312,54,Female,Australia,iOS,2,4,11.8,74.91,11,3,9,8,0,0,7,Free,6,4,1,3,0.04,43.5,63,Organic
100313,41,Female,USA,iOS,2,6,9.17,24.92,10,2,5,6,0,0,29,Premium,7,3,2,5,0.83,56.52,829,Google Ads
100314,46,Female,India,iOS,2.1,7,7.62,67.46,5,6,5,7,0,0,42,Premium,4,2,0,4,0.18,62.07,391,Facebook Ads
100315,48,Male,Canada,iOS,1.1,8,9.85,71.71,11,5,1,14,0,1,11,Premium,8,1,1,4,0.41,66.74,174,Referral
100316,52,Female,India,Android,1,9,8.01,76.87,10,3,5,15,2,0,21,Free,8,0,0,5,0.24,40.14,294,Referral
100317,50,Female,India,iOS,2.1,8,16.21,31.23,10,4,4,4,0,1,27,Basic,7,3,2,3,0.19,71.16,564,Google Ads
100318,38,Female,India,Android,1.2,5,9.45,31.43,10,9,3,22,0,0,29,Basic,4,4,1,,0.06,32.59,294,Organic
100319,49,Male,India,iOS,1,12,14.41,35.1,9,7,3,8,0,0,40,Basic,8,4,2,4,0.52,89.58,516,Organic
100320,40,Other,UK,Android,1,5,8.94,36.06,11,6,4,17,0,1,34,Free,5,0,1,2,0.03,70.05,278,Organic
100321,50,Female,Germany,iOS,2.1,8,19.42,37.55,9,3,3,8,0,0,16,Free,6,3,2,4,0.6,66.45,464,Organic
100322,20,Male,India,Android,1,10,5.31,49.98,13,6,6,21,1,0,43,Free,5,1,1,4,0.92,60.94,416,Organic
100323,35,Female,India,Android,1.2,8,13.89,54.98,14,5,1,18,0,0,9,Free,10,3,1,,0.85,61.29,734,Organic
100324,42,Male,USA,Android,1.1,6,16.01,32.56,14,0,6,6,0,0,38,Free,4,4,1,3,0.12,51.61,1107,Google Ads
100325,59,Male,USA,iOS,1,12,19.69,8.17,19,5,3,5,0,0,42,Basic,7,5,2,4,0.98,65.04,603,Google Ads
100326,48,Female,India,Android,1.2,13,9.8,34.84,16,3,4,5,0,0,4,Premium,3,3,1,4,0.41,72.28,296,Organic
100327,20,Male,India,iOS,1,2,7.32,75.93,7,5,5,24,1,1,17,Free,6,1,4,4,0.48,68.13,688,Organic
100328,57,Female,USA,Android,2.1,8,21.85,29.58,10,5,4,6,0,0,38,Free,6,4,1,,0.14,52.74,217,Facebook Ads
100329,41,Other,USA,Android,2,4,6.79,25.85,9,3,1,24,0,0,18,Free,3,6,4,4,0.23,73.56,1124,Referral
100330,49,Female,Singapore,Android,1.1,15,2.59,7.11,16,5,3,3,1,0,3,Premium,5,6,2,5,0.41,70.85,960,Email Campaign
100331,39,Female,USA,iOS,1,8,20.22,82.24,15,6,4,23,2,0,6,Basic,5,1,1,5,0.91,67.62,1133,Facebook Ads
100332,40,Female,Germany,Android,1,13,10.65,47.52,15,6,1,18,0,0,18,Basic,5,6,2,5,0.91,74.87,143,Referral
100333,19,Female,Germany,iOS,2.1,13,9.2,73.15,13,5,2,18,0,1,39,Free,5,3,1,1,0.57,67.25,996,Organic
100334,44,Male,India,Android,2,12,12.54,64.15,8,6,4,17,1,0,11,Free,6,1,1,4,0.42,73.17,64,Email Campaign
100335,59,Female,India,Android,1,11,7.76,62.19,10,3,6,16,0,0,42,Premium,5,5,3,2,0.56,68.72,759,Google Ads
100336,19,Male,Germany,Android,1.2,5,7.5,61.77,17,5,3,6,1,0,40,Free,8,4,2,3,0.14,88.22,701,Facebook Ads
100337,43,Male,USA,Android,1.1,10,3.72,29.71,7,12,3,10,1,1,22,Free,7,5,2,4,0.39,86.58,82,Organic
100338,34,Male,India,Android,1.2,7,7.35,55.66,9,11,4,22,0,0,35,Free,4,3,1,1,0.71,57.84,587,Referral
100339,57,Female,India,iOS,1.1,12,14.6,25.02,17,6,1,14,0,1,40,Basic,9,3,1,5,0.35,78.95,897,Organic
100340,50,Female,India,Android,1.1,8,0.98,49.02,19,4,3,23,0,2,30,Free,9,3,2,4,0.84,73.95,1129,Google Ads
100341,26,Male,India,iOS,1,7,10.79,33.88,11,4,5,17,0,0,28,Premium,3,5,5,5,0.41,41.7,750,Google Ads
100342,56,Male,USA,Android,2.1,10,9.84,32.62,9,3,2,7,0,0,18,Free,6,5,4,5,0.45,67.97,7,Facebook Ads
100343,46,Male,India,Android,2.1,5,4.07,47.63,6,4,7,14,1,0,21,Free,4,3,1,5,0.62,51,1093,Facebook Ads
100344,59,Female,India,Android,1.2,10,11.49,34.68,16,5,5,14,0,0,27,Free,5,2,0,3,0.83,52.06,908,Organic
100345,43,Male,India,iOS,1.1,9,2.72,51.4,9,7,4,10,0,1,14,Basic,7,4,1,3,0.5,72.68,467,Organic
100346,52,Female,Australia,Android,2.1,9,13.62,34.11,10,1,5,10,0,0,6,Free,4,0,3,,0.52,61.26,745,Referral
100347,42,Female,UK,Android,1.2,7,12.06,60.46,14,5,3,17,0,1,35,Free,4,4,0,3,0.51,60.47,179,Organic
100348,41,Female,Germany,iOS,1,5,2.56,29.17,15,5,3,5,0,0,42,Free,2,1,2,3,0.04,93.2,1079,Email Campaign
100349,30,Female,India,iOS,1,5,20.17,62.28,13,2,2,21,0,0,39,Free,8,3,4,4,0.54,67.15,1070,Facebook Ads
100350,24,Male,Germany,iOS,1.1,8,15.81,45.83,15,3,3,19,1,1,1,Basic,3,5,2,2,0.4,58.7,208,Organic
100351,53,Female,USA,Android,2.1,4,21.67,59.44,10,7,2,14,3,1,29,Free,5,1,4,4,0.91,87.76,841,Organic
100352,37,Male,India,iOS,1.1,7,2.42,30.7,9,8,5,15,0,0,44,Premium,6,2,1,3,0.01,46.65,840,Organic
100353,18,Male,India,Android,1.1,5,4.43,35.77,7,3,5,16,0,1,38,Premium,5,3,4,2,0.28,61.07,869,Email Campaign
100354,25,Male,India,iOS,1.1,9,34.22,73.92,13,3,3,9,0,0,31,Basic,5,4,3,4,0.87,71.65,729,Organic
100355,33,Male,India,Web,1.2,6,11.43,51.93,7,5,7,13,0,0,0,Free,9,0,2,4,0.97,56.21,1102,Google Ads
100356,31,Male,India,Android,1,5,12.41,93.21,10,4,5,14,3,1,9,Basic,10,3,2,,0.18,70.91,814,Organic
100357,29,Male,USA,iOS,1,10,3.72,58.38,13,5,4,6,0,0,22,Free,5,4,1,5,0.15,55.13,666,Google Ads
100358,40,Male,India,Android,1.1,7,14.29,50.82,13,4,3,8,0,0,18,Basic,3,4,3,3,0.46,60.07,687,Referral
100359,32,Male,USA,Android,1,11,7.88,61.83,10,5,3,22,0,0,28,Free,5,1,3,3,0.18,74.7,918,Organic
100360,45,Male,UK,iOS,2,5,5.55,89.99,12,8,7,15,0,0,44,Free,7,3,4,5,0.53,61.4,694,Organic
100361,51,Male,Canada,iOS,2.1,8,3.71,37.78,9,7,7,12,1,0,28,Premium,2,5,4,,0.38,66.03,27,Facebook Ads
100362,19,Female,Germany,Web,1,9,7.5,26.24,12,3,4,6,0,1,43,Free,5,4,1,3,0.39,71.03,1063,Organic
100363,49,Female,India,Web,1.1,8,14.71,36.69,11,6,1,14,0,0,33,Premium,9,4,4,4,0.88,93.02,45,Organic
100364,40,Male,UK,Android,1,12,10.51,79.59,14,1,5,17,0,0,39,Free,5,4,2,3,0.41,64.45,970,Organic
100365,39,Female,India,iOS,2,9,2.85,16.24,7,6,3,20,1,0,23,Premium,8,0,3,5,0.47,53.54,314,Google Ads
100366,42,Female,India,Web,2.1,13,9.29,76.83,9,5,3,7,0,2,37,Free,5,3,1,4,0.5,72.36,361,Facebook Ads
100367,39,Female,USA,iOS,1.2,5,33.64,27.01,6,7,3,20,0,0,13,Free,5,3,2,,0.3,55.51,184,Organic
100368,39,Male,Germany,iOS,2.1,12,8.17,39.58,15,6,9,3,0,1,3,Premium,7,4,1,3,0.52,89.46,919,Organic
100369,59,Male,USA,Android,1.1,6,13.83,50.61,10,2,3,6,0,0,3,Free,5,3,0,5,0.69,83.36,285,Organic
100370,23,Female,Australia,Web,2,6,19.66,57.29,11,3,8,7,0,1,31,Free,10,5,1,5,0.69,41.01,227,Facebook Ads
100371,32,Female,UK,Web,2,8,1.79,5,8,4,5,12,2,0,7,Free,5,1,3,5,0.99,75.88,897,Organic
100372,54,Male,Canada,Android,2,6,2.25,42.61,14,2,6,17,0,0,28,Basic,9,4,3,,0.72,69.86,1102,Referral
100373,50,Other,India,Android,2.1,8,5.66,56.47,12,4,2,10,0,0,21,Free,6,2,0,2,0.22,86.86,683,Organic
100374,25,Female,USA,iOS,2.1,8,22.15,18.09,13,4,5,6,1,0,7,Free,4,4,0,4,0.22,52.44,537,Google Ads
100375,22,Female,Canada,iOS,2,6,22.84,45.15,17,3,4,5,0,0,4,Basic,7,2,2,4,0.01,66.24,445,Referral
100376,56,Male,UK,iOS,2.1,10,14.15,43.48,14,7,7,5,1,1,9,Basic,7,1,4,3,0.7,78.43,812,Google Ads
100377,21,Female,India,iOS,2,6,8.89,48.88,14,2,5,18,0,0,14,Premium,6,8,2,4,0.87,61.5,1056,Facebook Ads
100378,23,Female,UK,Android,2,8,4.94,33.14,14,5,3,16,0,0,26,Premium,1,2,7,,0.88,73.88,957,Facebook Ads
100379,49,Other,India,Android,1.1,6,26.44,77.06,15,8,5,15,1,0,24,Basic,4,3,2,3,0.66,80.37,612,Facebook Ads
100380,47,Female,Germany,iOS,2.1,13,10.66,37.37,10,6,4,19,1,0,16,Free,8,2,1,5,0.74,70.52,1084,Referral
100381,52,Male,Germany,Android,2,13,11.3,65.6,5,8,2,15,0,0,11,Premium,2,2,2,4,0.68,71.69,715,Organic
100382,57,Male,Australia,Android,1.2,6,7.22,64.54,16,4,1,9,1,0,26,Free,2,3,1,5,0.43,64.96,245,Organic
100383,33,Female,India,iOS,2,9,28.77,55.61,11,3,7,3,0,0,38,Free,5,2,1,3,0.12,74.03,153,Facebook Ads
100384,30,Female,India,Android,1,12,3.3,52.64,10,3,1,5,0,0,32,Premium,4,2,2,4,0.87,57.58,856,Email Campaign
100385,59,Female,Germany,iOS,1,6,2.77,32.3,13,4,2,11,0,0,42,Premium,4,1,1,2,0.4,43.48,103,Referral
100386,47,Other,USA,iOS,2,9,29.07,42.96,13,9,4,23,0,0,44,Basic,8,6,0,2,0.71,48.58,452,Organic
100387,36,Female,Australia,Android,1,9,7.02,36.41,9,3,4,4,1,0,4,Basic,3,0,1,4,0.56,65.43,943,Facebook Ads
100388,34,Male,Australia,iOS,1,10,18.8,13.44,11,9,2,16,0,0,2,Premium,5,7,2,3,0.59,69.34,493,Organic
100389,36,Female,Australia,Android,1,10,27.09,43.61,6,3,5,4,1,1,23,Free,4,4,5,4,0.04,53.27,576,Facebook Ads
100390,45,Male,India,Android,1,4,23.85,55.08,14,3,7,17,0,0,18,Free,6,7,2,4,0.95,65.9,610,Email Campaign
100391,43,Other,UK,Web,1,5,4.73,34.36,14,6,6,7,1,0,28,Free,10,10,2,3,0.14,51.44,235,Google Ads
100392,54,Female,Germany,Android,1.2,9,0.37,62.49,12,4,5,16,0,0,12,Free,3,1,4,4,0.55,71.24,507,Google Ads
100393,43,Other,India,iOS,1.2,8,11.29,53.19,11,7,3,24,1,0,34,Premium,5,1,2,4,0.48,41.03,1087,Organic
100394,40,Male,UK,Web,1,6,20.49,18.75,8,3,5,16,0,1,40,Free,8,1,2,1,0.51,75.96,450,Email Campaign
100395,26,Male,India,Android,2,9,39,21.76,11,10,2,11,1,0,23,Basic,8,3,2,3,0.69,80.02,1110,Organic
100396,29,Female,India,iOS,1,9,4.4,64.55,10,5,5,13,2,0,25,Free,5,3,2,4,0.08,44.54,498,Google Ads
100397,18,Male,Australia,Android,2.1,8,8.95,53.25,17,7,6,13,0,0,18,Free,9,2,3,1,0.16,65.23,167,Facebook Ads
100398,18,Female,India,iOS,2,11,7.74,52.31,19,3,3,4,0,0,1,Premium,6,7,1,4,0.28,67.44,543,Email Campaign
100399,51,Female,India,iOS,1,12,20.95,41.33,12,4,3,5,0,0,34,Free,6,7,1,1,0.92,42.92,11,Google Ads
100400,49,Female,India,Android,2.1,10,24.64,47.18,12,7,5,3,0,0,31,Basic,4,2,4,2,0.53,72.22,734,Google Ads
100401,42,Male,India,Android,2,11,5.58,32.18,16,7,3,13,0,0,23,Free,7,3,3,3,0.3,89.91,840,Referral
